,headline,description,url,duration,layout,thumbnail,date,year,month,day,hour,minute,sort_rank,article_type,article_text
0,<strong>The donor's name was also stripped from its law school. University officials say he tried to interfere. He says it was over his call to protest the state's abortion ban</strong>,The university also stripped the donor's name from its law school. Officials said he tried to interfere. He said it was over his call to protests the state's abortion ban,/2019/06/07/us/university-alabama-abortion-donation/index.html,,,//cdn.cnn.com/cnnnext/dam/assets/190607160333-02-university-of-alabama-law-school-sign-altered-small-11.jpg,2019-06-07,2019,6,7,19,7,1,us,"[<div class=""el__leafmedia el__leafmedia--sourced-paragraph""><p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source""> (CNN)</cite>The University of Alabama returned $21.5 million Friday to a donor who urged students to boycott over the state's <a href=""https://www.cnn.com/2019/05/16/politics/alabama-abortion-law-whats-next/index.html"" target=""_blank"">recently passed abortion ban</a>.</p></div>, <p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source""> (CNN)</cite>The University of Alabama returned $21.5 million Friday to a donor who urged students to boycott over the state's <a href=""https://www.cnn.com/2019/05/16/politics/alabama-abortion-law-whats-next/index.html"" target=""_blank"">recently passed abortion ban</a>.</p>, <div class=""zn-body__paragraph speakable"">Hugh Culverhouse Jr. called it retaliation for his position against the controversial law. University officials said it was not related.</div>, <div class=""zn-body__paragraph speakable"">Culverhouse, a Florida lawyer and developer, originally <a href=""https://www.ua.edu/news/2018/09/ua-law-school-named-for-hugh-f-culverhouse-jr-in-recognition-of-26-5-million-donation/"" target=""_blank"">pledged a total of $26.5 million</a> last year. The university named its law school for him then, which was the largest gift in the university's 187-year history</div>, <div class=""zn-body__paragraph"">The university removed his name from the law school's sign on Friday after the board of trustees voted to return the $21.5 million he had given so far.</div>, <div class=""zn-body__paragraph"">""The action taken by the Board today was a direct result of Mr. Culverhouse's ongoing attempts to interfere in the operations of the Law School,"" according to a <a href=""http://uasystem.edu/assets/2019/06/Statements-by-Chancellor-St.-John-and-Kellee-Reinhart-Vice-Chancellor-for-Communication-060719-1-1.pdf"" target=""_blank"">statement from Kellee Reinhart</a>, the university's vice chancellor for communication.</div>, <div class=""zn-body__paragraph"">""That was the only reason the Board voted to remove his name and return his money. Any attempt by Mr. Culverhouse to tie this action to any other issue is misleading and untrue,"" she said.</div>, <div class=""zn-body__paragraph"">The university last week said Culverhouse asked for $10 million back and had made demands about the law school.</div>, <div class=""zn-body__paragraph"">""Donors may not dictate University administration,"" the school said in a statement.</div>, <div class=""zn-body__paragraph"">Culverhouse denied asking for a refund.</div>, <div class=""zn-body__paragraph"">""I want to make clear that I never demanded that $21.5 million be refunded and wonder if the University is attempting to silence my opinions by their quick response,"" he said in a statement Friday.</div>, <div class=""zn-body__paragraph"">Culverhouse did not attend the university, but his parents did. Hugh Culverhouse Sr. owned the Tampa Bay Buccaneers for 19 years until his death in 1994. The Alabama business college is named for him.</div>, <div class=""zn-body__paragraph"">""I will not allow my family's name to be associated with an educational system that advocates a state law which discriminates against women, disregards established Federal law and violates our Constitution,"" Culverhouse said.</div>, <div class=""zn-body__paragraph"">He repeated his call for students to protest and ""reconsider their educational options in Alabama."" He also urged out-of-state businesses to ""consider the consequences"" of working in Alabama.</div>, <p class=""zn-body__paragraph zn-body__footer""></p>]"
1,Opinion: Abortion law holds Alabama's tangled history to the light,"Some years ago, with the Confederate flag <a href=""https://www.huffpost.com/entry/confederate-flag-license-plates_n_7647208"" target=""_blank"">in vogue on state license tags</a>, civic boosters in Alabama's high-tech mecca of Huntsville came up with a more dignified vanity-plate statement -- ""First to the Moon,"" in honor of the Saturn V rocket invented there. (True, the inventors were German, Hitler's missile engineers brought to the United States after the war, but their celebrity leader <a href=""https://www.nasa.gov/centers/marshall/history/vonbraun/bio.html"" target=""_blank"">Wernher von Braun</a> liked to say, ""You can see I speak with an accent -- that's because I come from Ahlahbahma."")",/2019/05/18/opinions/alabama-abortion-law-states-tangled-history-mcwhorter/index.html,,,//cdn.cnn.com/cnnnext/dam/assets/190515195336-congreso-alabama-small-11.jpg,2019-06-07,2019,6,7,19,7,2,opinions,"[<p class=""zn-body__paragraph""><q class=""el-editorial-note"">Diane McWhorter, author of ""Carry Me Home,"" is writing a book about Huntsville. The views expressed here are hers. Read more <a href=""http://cnn.com/opinions"" target=""_blank"">opinion</a> on CNN.</q></p>, <div class=""el__leafmedia el__leafmedia--sourced-paragraph""><p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source""> (CNN)</cite>Some years ago, with the Confederate flag <a href=""https://www.huffpost.com/entry/confederate-flag-license-plates_n_7647208"" target=""_blank"">in vogue on state license tags</a>, civic boosters in Alabama's high-tech mecca of Huntsville came up with a more dignified vanity-plate statement -- ""First to the Moon,"" in honor of the Saturn V rocket invented there. (True, the inventors were German, Hitler's missile engineers brought to the United States after the war, but their celebrity leader <a href=""https://www.nasa.gov/centers/marshall/history/vonbraun/bio.html"" target=""_blank"">Wernher von Braun</a> liked to say, ""You can see I speak with an accent -- that's because I come from Ahlahbahma."")</p></div>, <p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source""> (CNN)</cite>Some years ago, with the Confederate flag <a href=""https://www.huffpost.com/entry/confederate-flag-license-plates_n_7647208"" target=""_blank"">in vogue on state license tags</a>, civic boosters in Alabama's high-tech mecca of Huntsville came up with a more dignified vanity-plate statement -- ""First to the Moon,"" in honor of the Saturn V rocket invented there. (True, the inventors were German, Hitler's missile engineers brought to the United States after the war, but their celebrity leader <a href=""https://www.nasa.gov/centers/marshall/history/vonbraun/bio.html"" target=""_blank"">Wernher von Braun</a> liked to say, ""You can see I speak with an accent -- that's because I come from Ahlahbahma."")</p>, <div class=""zn-body__paragraph speakable"">Now, as the Rocket City cranks up the 50th anniversary celebrations of the Apollo 11 moon landing, it faces a backlash against the in-your-face near-total abortion ban passed by the state legislature this week<a href=""https://www.washingtonpost.com/national/restrictive-abortion-law-weighs-on-alabama-republicans-who-struggle-with-lack-of-exceptions-for-rape-incest/2019/05/13/bec7b736-759e-11e9-b3f5-5673edf2d127_story.html?utm_term=.9cde23a2dfe5"" target=""_blank""> in a frank bid to overturn Roe v. Wade</a>. </div>, <div class=""zn-body__paragraph speakable"">And so it goes in Alabama, our laboratory of democracy, with the loftiest accomplishments and most dismal fails. Birmingham and Selma have become synonymous with the expansion of civil rights they helped forge; that history is in eternal tension with the drive to shrink this progress back to the oligarchic dark ages of the 1901 state constitution.</div>, <div class=""zn-body__paragraph"">Huntsvillians used to lament that the state line wasn't drawn some 20 miles south at the Tennessee River, but now they elect politicians very much in step with Alabama values. In March, their congressman, Mo Brooks, read from <a href=""https://www.washingtonpost.com/nation/2019/03/26/gop-congressman-quotes-hitlers-mein-kampf-slam-trumps-adversaries-liars/?utm_term=.1157b4c8929c"" target=""_blank"">""Mein Kampf"" on the House floor</a> (to be fair, he was comparing Democrats to Hitler) the same week that local scholars were hosting a symposium on NASA in the South. And the area's two state senators, one a former Democrat, were among the 25 white Republican men who made abortion a crime this week, with no exceptions for pregnancies caused by rape or incest.</div>, <div class=""zn-body__paragraph"">To read the names and places of those 25 white men is to enter some alt-right Disneyland of American history. There is Steve Livingston of Scottsboro, namesake town of the nine black ""Scottsboro Boys,"" who earned international fame as victims of judicial lynching after being falsely accused of rape by two white women (from Huntsville). There's the state senate's President Pro Tem Del Marsh of Anniston, scene of the <a href=""https://www.nps.gov/frri/planyourvisit/index.htm"" target=""_blank"">1961 Klan firebombing</a> of the Freedom Riders; 50 years later he made civil rights history himself as a cheerleader for the 2011 anti-immigrant law that recast <a href=""https://www.nytimes.com/2012/06/17/opinion/sunday/no-sweet-home-alabama.html"" target=""_blank"">Jim Crow as Juan Crow</a>. Huntsville's own state Sen. Sam Givhan is the grandson of Walter Givhan, a state senator who was a top dog of the White Citizens Council, the Klan's white-collar analog in the 1950s.</div>, <div class=""zn-body__paragraph"">It's unfair to impugn the younger Givhan just because his grandfather accused the NAACP of seeking to ""open the bedroom doors of our white women to the Negro men,"" though both Givhans seem to share certain assumptions about women's agency over their bodies. But given that the majority of <a href=""https://www.al.com/news/2019/05/who-is-most-affected-by-alabamas-new-abortion-ban.html"" target=""_blank"">pregnancies terminated in Alabama</a> are by women of color, it may seem counterintuitive that today's Constitution-defying legislators are so keen on protecting the ""rights"" of future human life that will very likely be dehumanized by the civil society those same white men created: substandard schools from which children are pipelined to <a href=""https://www.al.com/news/2019/05/judge-rules-alabama-prisons-fail-to-adequately-prevent-suicides.html"" target=""_blank"">suicide-inducing prisons</a>; <a href=""https://www.al.com/news/2017/12/un_poverty_official_touring_al.html"" target=""_blank"">sewage-plagued communities</a> shocking to UN poverty specialists and only miles from Selma, starting place of the famous 1965 march pivotal to the passage Voting Rights Act, which was <a href=""https://www.brennancenter.org/legal-work/shelby-county-v-holder"" target=""_blank"">undermined in 2013</a> by a landmark Supreme Court decision upholding a challenge out of Alabama.</div>, <div class=""zn-body__paragraph"">In the yin and yang of Alabama, ""civil rights"" are its biggest curse and its greatest gift. In 2018, the state saw its biggest increase in tourism ever, according to Alabama's tourism director Lee Sentell. Visitors spent $15.5 billion, $1.2 billion more than the previous year; significant traffic was likely generated by the lynching memorial opened a year ago by Bryan Stevenson's Equal Justice Initiative in Montgomery, according to Sentell.</div>, <div class=""zn-body__paragraph"">On the other hand, the business community is assuming the familiar crouch it took after the anti-immigrant law, the gay marriage showdown, and the US Senate candidacy of an alleged child molester, in anticipation of boycotts and lost development opportunities in the aftermath of the latest abortion law. Birmingham Mayor Randall Woodfin confirmed to me today that the abortion ban affected two IT companies considering moves to the city -- one canceled outright, while the other ""put the brakes on negotiations.""</div>, <div class=""zn-body__paragraph"">But boycotts in response to this abortion law are more likely to punish the state's brave, embattled progressives than shame those who are without shame.<a href=""http://repdaniels.com/representative-anthony-daniels/"" target=""_blank""> Anthony Daniels</a> (D-Huntsville), the educator-turned-House minority leader who led the walkout of Democratic legislators in protest of the abortion-crime bill, proposes a constructive alternative.</div>, <div class=""zn-body__paragraph"">""We're the guinea pigs for bad pieces of legislation,"" he told me of his Republican-super-majority state. This has been true since an industrialists' front called the ""Christian Americans"" passed a <a href=""https://www.cambridge.org/core/services/aop-cambridge-core/content/view/888D51E8A132850DD4B5D9E61C429AF5/S089803060000169Xa.pdf/div-class-title-limiting-labor-business-political-mobilization-and-union-setback-in-the-states-div.pdf"" target=""_blank"">""God-Given Right to Work"" model law</a> here in 1943.</div>, <div class=""zn-body__paragraph"">Daniels urged that, rather than focus on ""the shiny places that are the swing states,"" progressives invest more financial and strategic resources in red states such as Alabama.</div>, <div class=""zn-body__paragraph"">""We have to change this at the ballot box,"" he said. It was Daniels who introduced the ""rape and incest"" amendment that made the ban's supporters cast a hard vote to force women to bear the children of rapists and/or relatives. And by spotlighting that bill's <a href=""https://www.al.com/news/2019/05/alabama-abortion-ban-was-deeply-unpopular-in-2018-previously-unreleased-polling-shows.html"" target=""_blank"">unpopular extremes</a> -- including the 99-year sentences for abortion doctors -- rather than getting into the merits of the abortion debate, he was able both ""to divide their base and to satisfy our base by giving them something to grab hold of.""</div>, <div class=""zn-body__paragraph"">Even if the ""Alabama Human Life Protection Act"" doesn't end up being <a href=""https://www.vox.com/identities/2019/5/15/18624810/alabama-abortion-ban-supreme-court-exceptions-senate"" target=""_blank"">the test case</a> that gets the Supreme Court to rule up or down on Roe, Alabama has lived up to its legacy by forcing a stark moral reckoning. Just as the <a href=""https://news.gallup.com/poll/1576/abortion.aspx"" target=""_blank"">widely accepted ""rape and incest""</a> exception shows that abortion is not always murder in the eyes of its opponents, so does the <a href=""https://www.usatoday.com/story/news/nation/2019/05/15/alabama-abortion-law-american-views-abortion-poll-pro-life-pro-choice-republicans-catholic-heartbeat/3678315002/"" target=""_blank"">latest polling suggest</a> that supporters do not take an absolutist either/or position.</div>, <div class=""zn-body__paragraph"">Perhaps proponents could concede that there is a moral argument against abortion. For one thing, there just is. And for another, acknowledging someone's aggrievement is a proven conflict de-escalator, as when<a href=""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2628492/"" target=""_blank""> doctors apologize to victims</a> for medical errors and are consequently less likely to be hit with malpractice suits. And only from the safe distance of high ground, one might then be able to point out that ""being pro-birth is not the same as being pro-life,"" as Daniels puts it, or consistent with being pro-death penalty and against birth control access, Medicaid, children's insurance and the rest of Alabama conservatives' pet peeves.</div>, <div class=""zn-body__paragraph"">Every liberal here knows that the game is a long one. Back in 1976, the legendary liberal federal judge Frank Johnson -- a Republican -- took <a href=""https://www.nytimes.com/1989/01/15/us/us-relinquishes-alabama-prisons.html"" target=""_blank"">receivership of the state's prison system</a>, writing that it beggared ""any current judicial definition of cruel and usual punishment."" Forty-three years later, Alabama's <a href=""https://www.npr.org/2019/05/06/720801102/alabama-judge-rules-systematic-inadequacies-fueled-prison-suicides-orders-monito"" target=""_blank"">heinous prisons</a> are back in the headlines and under a court order by Johnson's successor, Myron Thompson. Rather than comply, we fume, deflect and defy, <a href=""https://twitter.com/ACLU/status/1127263837521162242"" target=""_blank"">spending scarce public resources</a> to defend state pathologies that the money could have gone toward curing.</div>, <div class=""zn-body__paragraph"">The occasional shining exception only underlines how much potential and opportunity have been lost to the rule of resistance. When Page Walley, then head of the Alabama Department of Human Resources, <a href=""http://dhr.alabama.gov/documents/Annual_Reports/AR07.pdf"" target=""_blank"">decided to tackle a 12-year-old 1991 court decree</a> to correct the ""depraved conditions"" of the state's child welfare system, not only did he fix the problem, but <a href=""https://www.nytimes.com/2005/08/20/us/once-woeful-alabama-is-model-in-child-welfare.html"" target=""_blank"">he made Alabama a model</a> by the standards of the union.</div>, <div class=""zn-body__paragraph"">Maybe it could happen again. If we can put a man on the moon...</div>, <p class=""zn-body__paragraph zn-body__footer""></p>]"
2,North Carolina's GOP-led House fails to override governor's veto on 'born alive' abortion bill,North Carolina's Republican-led House of Representatives failed to override a veto by the state's Democratic governor that kept a bill from becoming law that would require doctors to try to preserve the life of an infant born alive during an attempted abortion.,/2019/06/05/politics/nc-house-did-not-override-veto-born-alive-abortion/index.html,,,//cdn.cnn.com/cnnnext/dam/assets/170626110435-nc-gov-presser-01-small-11.jpg,2019-06-07,2019,6,7,19,7,3,politics,"[<div class=""el__leafmedia el__leafmedia--sourced-paragraph""><p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source"">Washington (CNN)</cite>North Carolina's Republican-led House of Representatives failed to override a veto by the state's Democratic governor that kept a bill from becoming law that would require doctors to try to preserve the life of an infant born alive during an attempted abortion.</p></div>, <p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source"">Washington (CNN)</cite>North Carolina's Republican-led House of Representatives failed to override a veto by the state's Democratic governor that kept a bill from becoming law that would require doctors to try to preserve the life of an infant born alive during an attempted abortion.</p>, <div class=""zn-body__paragraph speakable"">According to the North Carolina Legislature's website, the House failed to override Democratic Gov. Roy Cooper's veto of the ""<a href=""https://www.ncleg.gov/Sessions/2019/Bills/Senate/PDF/S359v2.pdf"" target=""_blank"">Born-Alive Abortion Survivors Protection Act</a>,"" in a 67-53 vote. To override the veto, lawmakers needed the approval of three-fifths of each chamber. </div>, <div class=""zn-body__paragraph speakable"">The failed override effort in North Carolina is in contrast to a number of states with GOP-controlled legislatures that have passed restrictive measures on abortion.</div>, <div class=""zn-body__paragraph"">Those states include <a href=""https://www.cnn.com/2019/05/07/health/georgia-abortion-bill/index.html"" target=""_blank"">Georgia</a>, <a href=""https://www.cnn.com/2019/05/30/politics/louisiana-governor-signs-abortion-bill/index.html"" target=""_blank"">Louisiana</a> and <a href=""https://www.cnn.com/2019/05/24/politics/missouri-abortion-bill-signed/index.html"" target=""_blank"">Missouri</a>, which have passed laws that would ban abortions early in a pregnancy -- before many women know they are pregnant. Alabama went even further, with GOP Gov. Kay Ivey <a href=""https://www.cnn.com/2019/05/15/politics/alabama-governor-signs-bill/index.html"" target=""_blank"">signing a bill into law</a> that would punish doctors who perform abortions with life in prison. Ivey noted when she signed the bill that the measure could be unenforceable due to its clash with the landmark Supreme Court decision in Roe v. Wade.</div>, <div class=""zn-body__paragraph"">The wave of abortion measures has ignited controversy and legal action. Entertainment companies <a href=""https://www.cnn.com/2019/05/30/business/disney-bob-iger-abortion-georgia/index.html"" target=""_blank"">have debated </a>openly the possibility they would relocate ventures planned for Georgia if the state's new abortion law takes effect, and abortion providers and abortion-rights advocates have pledged to hold up the new laws in court. </div>, <div class=""zn-body__paragraph"">Late last month, a federal judge <a href=""https://www.cnn.com/2019/05/24/politics/mississippi-abortion-law-federal-judge/index.html"" target=""_blank"">blocked a Mississippi abortion law</a> similar to those passed in other states.</div>, <div class=""zn-body__paragraph"">Each of those states has both a Republican-led legislature and a Republican governor, except for Louisiana, where Democratic Gov. John Bel Edwards<a href=""https://www.cnn.com/2019/05/30/politics/louisiana-governor-signs-abortion-bill/index.html"" target=""_blank""> approved a bill</a> to ban abortion once a heartbeat is detected, with no exceptions for rape or incest. North Carolina's governor is a Democrat, while the state's legislature is majority Republican. </div>, <div class=""zn-body__paragraph"">A <a href=""https://www.cnn.com/2019/06/06/politics/cnn-poll-abortion-importance-growing/index.html"" target=""_blank"">CNN poll conducted by SSRS</a> suggested a role for the abortion debate in the coming elections, with three in 10 people saying they would only vote for a candidate for major office who shares their views on abortion.</div>, <div class=""zn-body__paragraph"">Under the proposed North Carolina<strong> </strong>law, if a health care practitioner did not try to preserve the life of an infant born alive during an abortion attempt, they would be guilty of a class D felony. The proposal says if anyone intentionally ""performs an overt act"" that kills the baby, they would be guilty of murder.</div>, <div class=""zn-body__paragraph"">In a<a href=""https://webservices.ncleg.net/ViewBillDocument/2019/3682/0/S359-BD-NBC-5748"" target=""_blank""> letter</a> announcing his veto in April, Cooper said the bill was an ""unnecessary interference between doctors and their patients"" and would ""criminalize doctors and other healthcare providers for a practice that simply does not exist."" </div>, <div class=""zn-body__paragraph"">Cooper on Wednesday said in a <a href=""https://twitter.com/NC_Governor/status/1136375675156172801"" target=""_blank"">statement</a> posted to Twitter that ""it's important to protect the lives of all children, and laws already exist to protect newborn babies.""</div>, <div class=""zn-body__paragraph"">""Instead of passing unnecessary legislation for political purposes we need to move on from divisive social issues and focus on the needs of North Carolina families: education, health care and good-paying jobs,"" he said. </div>, <p class=""zn-body__paragraph zn-body__footer"">CNN's Jason Hanna and Caroline Kelly contributed to this report.</p>]"
3,Biden reverses course to support repeal of Hyde Amendment,"Former Vice President Joe Biden says he now wants to repeal a ban on federal funds being used for abortion, reversing his position on the Hyde Amendment the day after he was attacked by his 2020 Democratic rivals over his position.",/videos/politics/2019/06/07/joe-biden-hyde-amendment-repeal-ac360-vpx.cnn,02:00,,//cdn.cnn.com/cnnnext/dam/assets/190606180137-joe-biden-for-oped-small-11.jpg,2019-06-07,2019,6,7,19,7,4,politics,[]
4,Inside Joe Biden's abortion stance reversal ,"As Joe Biden prepared to <a href=""https://www.cnn.com/2019/06/06/politics/biden-no-longer-supports-hyde-amendment/index.html"" target=""_blank"">tell a crowd that he'd changed his mind</a> and now supported allowing federal funds to pay for abortions, he offered a disclaimer: He still didn't think he'd been wrong before. ",/2019/06/07/politics/joe-biden-hyde-amendment-reversal/index.html,,,//cdn.cnn.com/cnnnext/dam/assets/190606180137-joe-biden-for-oped-small-11.jpg,2019-06-07,2019,6,7,19,7,5,politics,"[<div class=""el__leafmedia el__leafmedia--sourced-paragraph""><p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source""> (CNN)</cite>As Joe Biden prepared to <a href=""https://www.cnn.com/2019/06/06/politics/biden-no-longer-supports-hyde-amendment/index.html"" target=""_blank"">tell a crowd that he'd changed his mind</a> and now supported allowing federal funds to pay for abortions, he offered a disclaimer: He still didn't think he'd been wrong before. </p></div>, <p class=""zn-body__paragraph speakable""><cite class=""el-editorial-source""> (CNN)</cite>As Joe Biden prepared to <a href=""https://www.cnn.com/2019/06/06/politics/biden-no-longer-supports-hyde-amendment/index.html"" target=""_blank"">tell a crowd that he'd changed his mind</a> and now supported allowing federal funds to pay for abortions, he offered a disclaimer: He still didn't think he'd been wrong before. </p>, <div class=""zn-body__paragraph speakable"">""I make no apologies for my last position and I make no apologies for what I'm about to say,"" the former vice president told those gathered for a Democratic National Committee gala in Atlanta on Thursday night. </div>, <div class=""zn-body__paragraph speakable"">Biden's remarks sought to avoid the appearance of flip-flopping on a key issue out of political expediency. Still, pressure from both inside and outside Biden's campaign, including a direct appeal from a prominent supporter, actress and activist Alyssa Milano, led Biden to conclude he had to reconsider his position, according to campaign officials with direct knowledge of internal discussions around the matter.</div>, <div class=""zn-body__paragraph"">The tumultuous 38 hours offered the first window into how the man vying to lead Democrats into the future will wrestle with a political past that is now out of step with the party on some major issues.</div>, <div class=""zn-body__paragraph"">It also raised questions about how Biden will handle clashes with his Democratic opponents on issues such as his role in crafting the 1994 crime bill and his vote to authorize the war in Iraq.</div>, <div class=""zn-body__paragraph"">""It takes courage to admit when you're wrong, especially when those decisions affect millions of people,"" Massachusetts Rep.<a href=""https://www.cnn.com/2019/06/07/politics/seth-moulton-joe-biden-iraq-war/index.html"" target=""_blank""> Seth Moulton tweeted</a> Friday. ""Now do the Iraq War.""</div>, <div class=""zn-body__paragraph"">Biden long supported the Hyde Amendment, which prohibits federal dollars from paying for abortions except in cases of rape, incest and to save the life of the mother. However, when an ACLU volunteer pressed him about it after an event in South Carolina in May, Biden told the woman -- twice -- that ""it can't stay."" Video of the exchange was posted on Twitter. </div>, <div class=""zn-body__paragraph"">On Wednesday morning, Biden's campaign backtracked, saying he'd misunderstood the woman's questions and that Biden still supports the Hyde Amendment. That put him at odds with women's rights groups, the Democratic Party's platform and all of his leading opponents for the 2020 nomination. </div>, <div class=""zn-body__paragraph"">Biden then announced Thursday night that he'd changed his mind because largely Republican-led states have enacted strict new abortion laws in recent months.</div>, <div class=""zn-body__paragraph"">""If I believe health care is a right as I do, I can no longer support an amendment that makes that right dependent on someone's zip code,"" he said.</div>, <div class=""zn-body__paragraph"">Biden campaign officials insisted his change of view hadn't come as a result of the political backlash he faced. If so, they argued, why hasn't he declared support for ""Medicare for All"" or apologized for the crime bill? </div>, <div class=""zn-body__paragraph"">Two officials directly involved with the decision say Biden heard the arguments and changed his position on the merits. They said this does not signal the beginning of an apology tour. He does not believe he has to apologize for the crime bill, for example, but he does acknowledge a need to explain it better and accept that it had negative consequences for a generation. </div>, <div class=""zn-body__paragraph"">""He's put together a diverse set of voices around him that are reflective of the country and that means where the country is today and he heard that,"" another source said.</div>, <div class=""zn-body__paragraph"">Biden's campaign knew his support for the Hyde Amendment would spark outrage. It was the topic of intense meetings both before and after NBC first reported his continued support for the Hyde Amendment on Wednesday. </div>, <div class=""zn-body__paragraph"">Several people within the campaign on multiple occasions pressed him on why it's important to repeal Hyde, pointing out ""why that's problematic from a point of view of low income women and women of color and the impact that had and that it's different now with threats to abortion and Roe,"" one source familiar with the matter said. </div>, <div class=""zn-body__paragraph"">Aware of the criticism he was certain to face, Biden's camp gave advance notice to Planned Parenthood and other progressive organizations. Those groups had been pleased to see the video posted on Twitter in May in which Biden told an ACLU volunteer he opposed the Hyde Amendment. Their leaders were surprised that a reversal was coming and pushed back hard, at first privately, and then publicly starting Wednesday morning. </div>, <div class=""zn-body__paragraph"">Biden's Democratic opponents piled on, marking the first time the full 2020 field had ganged up on the former vice president.</div>, <div class=""zn-body__paragraph"">""His team gave him a very unvarnished view of what would happen,"" one source familiar with the matter said. ""I think he needed to kind of see that and also feel it and also hear from his core supporters, and he's very open to hearing from his people.""</div>, <div class=""zn-body__paragraph"">Senior adviser Symone Sanders and other aides made a forceful case directly to Biden on Thursday in Atlanta that ultimately led to him changing his long-held position on the Hyde Amendment, people familiar with the matter say.</div>, <div class=""zn-body__paragraph"">They argued that poor women and women of color were deeply impacted by this, people familiar with the matter say, which was a point of view Biden ultimately came around to. Of course, it also came in the wake of extraordinary pressure from abortion rights groups who said his position was untenable.</div>, <div class=""zn-body__paragraph"">""We made the argument about access to health care. It was a thoughtful, logical evolution, not a flip-flop for political reasons,"" said a person familiar with the matter who spoke on condition of anonymity to discuss internal deliberations. </div>, <div class=""zn-body__paragraph"">The former vice president and top campaign advisers heard from several prominent supporters in the last two days that his stance was problematic, including from actress and activist Milano, who made the case to campaign manager Greg Schultz and to Biden directly. </div>, <div class=""zn-body__paragraph"">After he announced his new position Thursday evening Atlanta, Milano met with Biden backstage, hugged him and thanked him for listening, a person familiar with the encounter said.</div>, <div class=""zn-body__paragraph"">What neither Biden nor his aides have explained is what changed -- aside from public and private pressure -- between Wednesday morning and Thursday night. </div>, <div class=""zn-body__paragraph"">Pressed on Biden's thought process, deputy campaign manager Kate Bedingfield said on CNN Friday that ""this was a tough personal decision for him, but the substantive explanation is that the moment we're in now is a dramatically different one."" </div>, <div class=""zn-body__paragraph"">""He looked at the crisis that we're facing on choice in this country, and he made that decision,"" she said. ""That's authentic to who he is. He's somebody who says what he believes."" </div>, <p class=""zn-body__paragraph zn-body__footer""></p>]"
